"yPos","xPos","race","lat","lon"
598,413,"White",38.93779,-77.0683
866,479,"White",38.91175,-77.05998
1737,798,"White",38.82695,-77.02004
332,502,"White",38.96369,-77.0571
717,277,"White",38.92617,-77.08529
692,353,"White",38.92867,-77.07575
667,512,"White",38.93109,-77.05584
873,672,"White",38.91102,-77.0358
874,799,"White",38.91098,-77.01991
516,618,"White",38.94579,-77.04266
937,800,"White",38.90476,-77.01987
384,332,"White",38.95862,-77.07844
593,931,"White",38.93828,-77.00343
1121,1105,"White",38.88692,-76.98165
835,368,"White",38.91473,-77.07386
727,732,"White",38.92521,-77.02835
1072,1077,"White",38.89164,-76.98513
843,369,"White",38.91397,-77.07382
1027,596,"White",38.89608,-77.04535
723,605,"White",38.92561,-77.04418
691,636,"White",38.92878,-77.0403
936,749,"White",38.90488,-77.02618
786,347,"White",38.91947,-77.07658
612,76,"White",38.93647,-77.11053
781,309,"White",38.92,-77.08126
763,649,"White",38.92173,-77.0387
546,362,"White",38.94282,-77.0747
522,265,"White",38.94518,-77.0868
1179,1007,"White",38.8813,-76.99395
526,214,"White",38.94481,-77.09324
1055,981,"White",38.89329,-76.99711
290,375,"White",38.96771,-77.07302
787,613,"White",38.91938,-77.04328
1131,996,"White",38.88593,-76.99531
918,360,"White",38.90668,-77.07486
628,433,"White",38.93487,-77.06576
597,207,"White",38.9379,-77.09411
822,361,"White",38.91597,-77.07482
823,653,"White",38.91593,-77.03817
72,651,"White",38.98899,-77.03843
974,923,"White",38.90116,-77.00447
260,765,"White",38.97063,-77.02416
1427,1254,"White",38.85712,-76.96297
870,657,"White",38.91127,-77.03769
770,580,"White",38.92109,-77.04734
1112,1096,"White",38.88782,-76.98273
1643,778,"White",38.8361,-77.02258
973,1380,"White",38.9013,-76.94722
553,404,"White",38.94214,-77.06939
975,956,"White",38.90111,-77.00027
611,146,"White",38.93649,-77.1017
1531,879,"White",38.84699,-77.00994
741,354,"White",38.92392,-77.07567
687,1003,"White",38.92915,-76.99441
725,728,"White",38.92543,-77.02886
765,689,"White",38.92151,-77.03376
348,430,"White",38.96213,-77.06612
1032,976,"White",38.89557,-76.99782
710,616,"White",38.92686,-77.0428
851,687,"White",38.91313,-77.03403
956,563,"White",38.90295,-77.04948
395,364,"White",38.95753,-77.07447
555,1128,"White",38.94202,-76.97869
767,660,"White",38.9213,-77.03741
478,290,"White",38.94942,-77.08368
748,688,"White",38.92316,-77.03385
719,547,"White",38.92606,-77.05153
1005,949,"White",38.89822,-77.00114
871,676,"White",38.91121,-77.03532
643,967,"White",38.93341,-76.99892
715,522,"White",38.92639,-77.05457
297,357,"White",38.96705,-77.07534
1148,957,"White",38.88432,-77.00019
840,381,"White",38.91429,-77.0723
446,415,"White",38.95258,-77.06799
732,345,"White",38.92478,-77.07679
706,223,"White",38.92723,-77.09202
1267,801,"White",38.87273,-77.01969
1110,1095,"White",38.88801,-76.98287
855,644,"White",38.91279,-77.0393
836,549,"White",38.91461,-77.05126
852,484,"White",38.91304,-77.05944
767,690,"White",38.92135,-77.03362
400,666,"White",38.957,-77.03659
454,408,"White",38.95179,-77.06886
431,499,"White",38.95406,-77.05757
791,393,"White",38.91897,-77.07083
874,439,"White",38.91097,-77.06498
1086,985,"White",38.89033,-76.99661
201,769,"White",38.97644,-77.02375
894,411,"White",38.90898,-77.06858
1146,979,"White",38.88444,-76.99736
1000,801,"White",38.89863,-77.01974
326,404,"White",38.96427,-77.06945
866,422,"White",38.91171,-77.06718
839,891,"White",38.91438,-77.00844
664,614,"White",38.9314,-77.04311
605,403,"White",38.9371,-77.06949
999,788,"White",38.89874,-77.02137
1136,1020,"White",38.88545,-76.99226
635,199,"White",38.93417,-77.09513
657,501,"White",38.93207,-77.05726
694,456,"White",38.92845,-77.06288
404,377,"White",38.95668,-77.07282
609,290,"White",38.93671,-77.08373
706,421,"White",38.9273,-77.06722
545,245,"White",38.94291,-77.08933
509,184,"White",38.94648,-77.09701
813,620,"White",38.91686,-77.04236
965,519,"White",38.90209,-77.05506
650,358,"White",38.93275,-77.0752
1174,774,"White",38.8817,-77.02305
722,513,"White",38.92572,-77.05573
927,579,"White",38.90574,-77.04746
744,626,"White",38.92356,-77.0416
565,178,"White",38.94095,-77.09771
808,699,"White",38.91737,-77.03247
868,725,"White",38.91156,-77.02922
789,361,"White",38.91923,-77.07474
882,630,"White",38.91017,-77.04109
947,528,"White",38.9038,-77.05385
724,528,"White",38.92552,-77.05387
912,575,"White",38.90725,-77.04796
987,556,"White",38.89989,-77.05039
624,937,"White",38.93528,-77.00268
1119,948,"White",38.88711,-77.0013
728,623,"White",38.92512,-77.04202
1177,1092,"White",38.88142,-76.98326
1184,955,"White",38.88075,-77.0004
1080,1072,"White",38.89087,-76.98581
892,621,"White",38.90914,-77.04221
1122,1002,"White",38.88685,-76.99455
396,810,"White",38.95739,-77.01852
830,645,"White",38.91519,-77.03922
616,685,"White",38.93603,-77.03419
920,480,"White",38.90647,-77.05989
988,1054,"White",38.89989,-76.98807
779,319,"White",38.92018,-77.08011
999,545,"White",38.89881,-77.05171
890,477,"White",38.9094,-77.06031
816,649,"White",38.91659,-77.03867
813,674,"White",38.91685,-77.03563
771,924,"White",38.92098,-77.00433
900,756,"White",38.90839,-77.02532
1188,1068,"White",38.88034,-76.98625
733,664,"White",38.92466,-77.03687
894,412,"White",38.90898,-77.06847
663,726,"White",38.93145,-77.02904
734,306,"White",38.92458,-77.08171
647,263,"White",38.93307,-77.087
641,442,"White",38.93355,-77.06467
723,515,"White",38.92564,-77.05549
1169,1005,"White",38.88223,-76.9942
533,346,"White",38.94409,-77.07672
609,696,"White",38.93673,-77.03287
882,531,"White",38.91017,-77.05352
1025,1005,"White",38.89621,-76.9941
520,369,"White",38.94537,-77.07381
1104,969,"White",38.88855,-76.99868
579,186,"White",38.93959,-77.09672
1104,954,"White",38.88854,-77.0006
1124,1053,"White",38.88662,-76.98811
606,956,"White",38.93699,-77.00026
480,265,"White",38.94924,-77.0868
841,660,"White",38.91414,-77.03737
807,872,"White",38.91749,-77.01079
584,413,"White",38.93917,-77.0683
612,336,"White",38.93638,-77.07796
1087,1016,"White",38.89023,-76.99273
653,87,"White",38.93242,-77.10908
1243,999,"White",38.87502,-76.99495
781,315,"White",38.91999,-77.08052
1113,976,"White",38.88768,-76.99783
786,166,"White",38.91949,-77.09924
884,679,"White",38.91,-77.03501
841,606,"White",38.91412,-77.04409
463,300,"White",38.95092,-77.08247
489,207,"White",38.94835,-77.09406
565,247,"White",38.94104,-77.08903
1005,549,"White",38.8982,-77.05127
580,179,"White",38.93949,-77.09754
837,577,"White",38.91454,-77.04773
1183,948,"White",38.88086,-77.00134
1063,943,"White",38.8925,-77.00191
625,747,"White",38.93514,-77.02644
372,439,"White",38.95975,-77.06504
853,547,"White",38.91298,-77.05152
648,500,"White",38.93288,-77.05733
328,354,"White",38.96406,-77.07573
1117,1023,"White",38.88728,-76.99184
1061,973,"White",38.89274,-76.99811
703,136,"White",38.92756,-77.10291
996,510,"White",38.8991,-77.05611
519,284,"White",38.94549,-77.08441
884,550,"White",38.90992,-77.05111
760,360,"White",38.92203,-77.0749
704,117,"White",38.92746,-77.10541
308,452,"White",38.96596,-77.06339
665,721,"White",38.93127,-77.02971
802,344,"White",38.91793,-77.07695
395,330,"White",38.95749,-77.07874
848,418,"White",38.91347,-77.0677
915,664,"White",38.90699,-77.03691
851,611,"White",38.9132,-77.04349
828,509,"White",38.91542,-77.05621
1544,811,"White",38.84579,-77.01846
700,513,"White",38.92789,-77.05581
883,729,"White",38.91004,-77.02877
482,779,"White",38.94906,-77.02241
916,568,"White",38.90685,-77.04883
989,1042,"White",38.89975,-76.98951
950,652,"White",38.90357,-77.03835
910,698,"White",38.9074,-77.03262
353,442,"White",38.96159,-77.06463
620,533,"White",38.93567,-77.0532
448,309,"White",38.9524,-77.08135
816,678,"White",38.91662,-77.03515
714,278,"White",38.92648,-77.08517
740,503,"White",38.924,-77.05702
320,417,"White",38.96482,-77.0678
914,755,"White",38.90708,-77.02543
896,463,"White",38.90875,-77.06206
609,958,"White",38.93673,-76.99999
1117,951,"White",38.8873,-77.00095
433,728,"White",38.95381,-77.02888
704,439,"White",38.92748,-77.06504
388,691,"White",38.95825,-77.03352
636,358,"White",38.93412,-77.0752
969,971,"White",38.90166,-76.99843
881,503,"White",38.91025,-77.05703
701,654,"White",38.92779,-77.03812
1133,1033,"White",38.88572,-76.9906
554,755,"White",38.9421,-77.02546
776,586,"White",38.92043,-77.04663
788,711,"White",38.91934,-77.031
721,293,"White",38.92586,-77.08335
778,609,"White",38.92029,-77.04376
1028,774,"White",38.89598,-77.02313
630,299,"White",38.9347,-77.08253
604,164,"White",38.93722,-77.09948
329,404,"White",38.96395,-77.0694
844,701,"White",38.91388,-77.03219
526,731,"White",38.9448,-77.02849
1112,954,"White",38.88779,-77.00048
893,472,"White",38.90904,-77.06086
1206,910,"White",38.87862,-77.00601
1022,1025,"White",38.89654,-76.99165
1100,948,"White",38.88892,-77.00128
859,425,"White",38.91243,-77.06678
492,650,"White",38.94808,-77.03855
777,845,"White",38.92033,-77.01419
714,639,"White",38.92645,-77.03999
1029,785,"White",38.89588,-77.02174
812,621,"White",38.91695,-77.04225
526,343,"White",38.94482,-77.07711
874,574,"White",38.91097,-77.04812
875,798,"White",38.91081,-77.02008
733,399,"White",38.92466,-77.07
609,513,"White",38.93673,-77.05576
1018,960,"White",38.89697,-76.9998
1070,964,"White",38.89185,-76.99923
898,755,"White",38.90855,-77.02547
602,452,"White",38.93738,-77.06341
490,496,"White",38.94834,-77.05791
674,507,"White",38.9304,-77.05652
732,336,"White",38.92475,-77.0779
848,374,"White",38.91346,-77.0732
1083,1074,"White",38.89057,-76.98552
863,473,"White",38.912,-77.06082
943,414,"White",38.90423,-77.06814
196,787,"White",38.97693,-77.02151
1022,601,"White",38.89655,-77.04471
735,690,"White",38.92445,-77.03362
648,392,"White",38.93291,-77.07086
938,581,"White",38.90473,-77.04718
220,425,"White",38.97459,-77.06677
907,587,"White",38.90771,-77.04645
1090,952,"White",38.88988,-77.00079
903,251,"White",38.90809,-77.08855
1229,784,"White",38.87641,-77.02176
658,690,"White",38.93199,-77.03361
1033,786,"White",38.89543,-77.02158
549,272,"White",38.94251,-77.08589
859,574,"White",38.91238,-77.04816
918,788,"White",38.9067,-77.02137
727,336,"White",38.92524,-77.07794
943,530,"White",38.90427,-77.05369
951,545,"White",38.90339,-77.0518
527,485,"White",38.94467,-77.05926
742,367,"White",38.92378,-77.07406
693,680,"White",38.92855,-77.03489
968,539,"White",38.90181,-77.05253
1064,1529,"White",38.89241,-76.92851
287,380,"White",38.96802,-77.07244
1131,1041,"White",38.88591,-76.98968
221,768,"White",38.97442,-77.02388
644,243,"White",38.93332,-77.0896
726,482,"White",38.92533,-77.05962
1252,810,"White",38.87413,-77.01863
512,500,"White",38.94614,-77.05742
965,873,"White",38.90203,-77.01063
285,460,"White",38.96823,-77.06244
771,683,"White",38.92099,-77.03443
1029,781,"White",38.89586,-77.02216
573,225,"White",38.94017,-77.09186
999,745,"White",38.89877,-77.02673
296,480,"White",38.96716,-77.05985
659,356,"White",38.93186,-77.0754
1163,1093,"White",38.88279,-76.9831
705,1079,"White",38.92734,-76.98487
819,799,"White",38.91628,-77.01999
607,1019,"White",38.9369,-76.99244
1004,540,"White",38.89824,-77.05244
461,458,"White",38.95113,-77.06261
782,687,"White",38.91987,-77.03403
981,945,"White",38.9005,-77.00165
594,426,"White",38.93816,-77.06663
871,723,"White",38.91126,-77.02951
963,519,"White",38.90225,-77.055
412,300,"White",38.95589,-77.08239
784,577,"White",38.91968,-77.04773
336,774,"White",38.96323,-77.02302
684,769,"White",38.92943,-77.02376
767,642,"White",38.92135,-77.03962
585,212,"White",38.93906,-77.09347
885,508,"White",38.90987,-77.05644
802,633,"White",38.91796,-77.04068
559,606,"White",38.94156,-77.04418
914,547,"White",38.90708,-77.0515
902,723,"White",38.90818,-77.02948
165,523,"White",38.97988,-77.05448
1080,1072,"White",38.89086,-76.98576
624,377,"White",38.93528,-77.07278
1019,974,"White",38.89679,-76.99799
980,520,"White",38.9006,-77.05489
589,527,"White",38.93863,-77.05396
826,376,"White",38.91565,-77.0729
233,680,"White",38.9733,-77.03488
335,369,"White",38.96337,-77.07385
369,303,"White",38.96002,-77.08208
669,284,"White",38.93089,-77.08444
554,643,"White",38.94203,-77.03944
1020,954,"White",38.89674,-77.00053
630,303,"White",38.93469,-77.0821
816,607,"White",38.91657,-77.04404
464,278,"White",38.95078,-77.08524
590,937,"White",38.93857,-77.00264
1035,785,"White",38.89523,-77.02173
598,334,"White",38.93779,-77.07812
769,641,"White",38.92114,-77.03979
893,647,"White",38.90906,-77.03895
366,483,"White",38.96032,-77.05947
841,379,"White",38.91415,-77.07253
370,302,"White",38.95999,-77.08218
835,612,"White",38.91475,-77.04339
243,424,"White",38.97232,-77.06686
614,556,"White",38.93627,-77.05037
1033,963,"White",38.89542,-76.99935
364,301,"White",38.96057,-77.08226
853,732,"White",38.91296,-77.02831
1034,1011,"White",38.89541,-76.99338
741,371,"White",38.92383,-77.0736
293,395,"White",38.96743,-77.07057
669,635,"White",38.93086,-77.04049
632,1085,"White",38.93444,-76.98419
815,367,"White",38.91664,-77.074
1017,747,"White",38.89706,-77.02647
498,474,"White",38.94752,-77.0607
706,682,"White",38.9273,-77.0346
659,640,"White",38.93182,-77.03985
366,923,"White",38.96031,-77.00437
1083,997,"White",38.89057,-76.99513
777,618,"White",38.92042,-77.04265
1199,828,"White",38.87931,-77.01636
677,366,"White",38.9301,-77.07412
833,611,"White",38.91488,-77.04353
610,233,"White",38.93666,-77.09087
408,425,"White",38.95632,-77.06674
400,349,"White",38.95708,-77.0763
1631,829,"White",38.83731,-77.01619
886,573,"White",38.90975,-77.04829
881,722,"White",38.91024,-77.02963
1169,782,"White",38.88219,-77.0221
375,458,"White",38.95944,-77.06264
800,615,"White",38.91813,-77.04293
607,367,"White",38.93691,-77.07406
895,459,"White",38.90888,-77.06248
635,446,"White",38.93421,-77.06412
830,691,"White",38.91523,-77.03351
753,342,"White",38.9227,-77.07714
587,689,"White",38.93886,-77.03367
1159,985,"White",38.88317,-76.99664
889,727,"White",38.90946,-77.02891
799,635,"White",38.91821,-77.04048
372,389,"White",38.95979,-77.07123
760,348,"White",38.92206,-77.07647
797,753,"White",38.91843,-77.02575
825,581,"White",38.91574,-77.04719
793,748,"White",38.91877,-77.02636
585,408,"White",38.93906,-77.06897
986,826,"White",38.9,-77.01655
853,536,"White",38.91298,-77.05287
820,712,"White",38.91622,-77.03088
864,661,"White",38.91195,-77.03724
965,532,"White",38.90206,-77.0534
1193,786,"White",38.87988,-77.02163
1095,1062,"White",38.88944,-76.98703
903,487,"White",38.90807,-77.05898
931,726,"White",38.90541,-77.02908
808,627,"White",38.91738,-77.04154
653,731,"White",38.93243,-77.02845
1186,827,"White",38.88057,-77.01647
289,378,"White",38.96789,-77.07264
989,577,"White",38.89971,-77.04772
852,877,"White",38.91312,-77.01019
522,507,"White",38.94523,-77.05654
1028,773,"White",38.89594,-77.0232
1250,791,"White",38.87431,-77.02095
430,444,"White",38.95409,-77.06442
549,995,"White",38.94254,-76.99542
772,350,"White",38.92088,-77.07614
916,594,"White",38.90685,-77.04556
889,450,"White",38.9095,-77.06368
1037,976,"White",38.89509,-76.99778
195,528,"White",38.97695,-77.05385
1165,1062,"White",38.88267,-76.98699
647,973,"White",38.93302,-76.99815
759,653,"White",38.92211,-77.03826
922,704,"White",38.90624,-77.03181
379,308,"White",38.95908,-77.08141
389,398,"White",38.95816,-77.07016
484,374,"White",38.94888,-77.07315
668,627,"White",38.93099,-77.04153
1200,1029,"White",38.87917,-76.9912
631,330,"White",38.93454,-77.07864
505,244,"White",38.94687,-77.08946
827,612,"White",38.91553,-77.04341
219,779,"White",38.9747,-77.02242
612,77,"White",38.93639,-77.1103
1071,1042,"White",38.89176,-76.98955
1203,1009,"White",38.87889,-76.99365
522,130,"White",38.9452,-77.10377
1117,1052,"White",38.88728,-76.98821
890,428,"White",38.90936,-77.06646
972,520,"White",38.90139,-77.05488
604,326,"White",38.93719,-77.07923
662,505,"White",38.93152,-77.05674
812,312,"White",38.91693,-77.08095
778,603,"White",38.92027,-77.04453
1270,801,"White",38.87243,-77.01967
656,641,"White",38.9321,-77.03971
824,666,"White",38.91582,-77.03657
836,906,"White",38.91458,-77.00656
246,401,"White",38.97204,-77.06978
1614,771,"White",38.8389,-77.02347
1193,1008,"White",38.87991,-76.99382
949,991,"White",38.90365,-76.99594
1005,585,"White",38.8982,-77.04671
627,649,"White",38.93494,-77.03873
666,125,"White",38.93116,-77.10428
355,350,"White",38.96144,-77.07618
901,442,"White",38.9083,-77.06465
632,444,"White",38.9345,-77.06436
672,124,"White",38.93061,-77.10453
844,397,"White",38.91385,-77.07033
225,485,"White",38.97409,-77.05922
425,232,"White",38.95463,-77.09094
637,484,"White",38.93396,-77.0594
1044,1073,"White",38.89438,-76.98561
1229,784,"White",38.87638,-77.02184
909,568,"White",38.90752,-77.04891
606,93,"White",38.93705,-77.10832
908,739,"White",38.90759,-77.02752
724,600,"White",38.92549,-77.04488
497,473,"White",38.9476,-77.06075
1017,968,"White",38.89698,-76.99881
621,483,"White",38.93551,-77.05956
1210,1075,"White",38.87822,-76.98544
1005,993,"White",38.89821,-76.99571
448,275,"White",38.95235,-77.08558
866,658,"White",38.91172,-77.03764
968,528,"White",38.9018,-77.05384
628,340,"White",38.93487,-77.07742
616,531,"White",38.93604,-77.05347
989,941,"White",38.89978,-77.00222
863,636,"White",38.91202,-77.04038
584,580,"White",38.93912,-77.04736
679,1085,"White",38.92988,-76.98416
605,93,"White",38.93712,-77.10839
902,668,"White",38.9082,-77.0364
874,689,"White",38.91096,-77.0337
927,662,"White",38.90577,-77.03713
653,287,"White",38.93242,-77.08406
890,300,"White",38.90942,-77.0824
716,696,"White",38.92627,-77.03288
881,627,"White",38.91021,-77.04143
1089,951,"White",38.89001,-77.00093
642,317,"White",38.93355,-77.08029
756,609,"White",38.92244,-77.04368
638,359,"White",38.93394,-77.0751
1109,1045,"White",38.88806,-76.98917
1082,1059,"White",38.89065,-76.98736
668,127,"White",38.93095,-77.10413
810,575,"White",38.91718,-77.04804
1000,1057,"White",38.89863,-76.98761
478,430,"White",38.94944,-77.06613
586,993,"White",38.93895,-76.99565
876,283,"White",38.91076,-77.08458
400,332,"White",38.95705,-77.07845
660,475,"White",38.93179,-77.06052
628,749,"White",38.93484,-77.02626
886,430,"White",38.90972,-77.0661
903,588,"White",38.90814,-77.04637
824,852,"White",38.91579,-77.01333
1033,782,"White",38.89549,-77.02202
77,662,"White",38.98852,-77.03714
1283,1186,"White",38.87117,-76.9715
690,613,"White",38.92881,-77.04322
694,326,"White",38.92843,-77.07919
647,289,"White",38.93304,-77.08382
590,345,"White",38.93854,-77.07685
518,283,"White",38.94557,-77.08461
728,338,"White",38.92513,-77.0777
856,325,"White",38.9127,-77.07924
899,397,"White",38.90855,-77.07034
882,525,"White",38.91016,-77.05427
266,785,"White",38.97012,-77.02168
465,491,"White",38.95076,-77.05851
788,329,"White",38.9193,-77.07876
602,319,"White",38.93737,-77.08
845,685,"White",38.91378,-77.0342
612,289,"White",38.93647,-77.08376
774,587,"White",38.92065,-77.04647
1043,968,"White",38.89447,-76.99881
610,203,"White",38.93663,-77.09464
789,222,"White",38.91919,-77.0922
682,260,"White",38.92958,-77.08738
1191,786,"White",38.88013,-77.02162
885,484,"White",38.90984,-77.05934
1113,1050,"White",38.88772,-76.98855
464,430,"White",38.95085,-77.0662
837,607,"White",38.91456,-77.04397
657,700,"White",38.93205,-77.0324
707,630,"White",38.92717,-77.04112
810,236,"White",38.91713,-77.0905
947,565,"White",38.90385,-77.04931
813,571,"White",38.91685,-77.04848
917,545,"White",38.90671,-77.05176
830,609,"White",38.91523,-77.04379
861,334,"White",38.9122,-77.07821
926,397,"White",38.90588,-77.07032
722,604,"White",38.9257,-77.04432
806,698,"White",38.91759,-77.03254
566,179,"White",38.94094,-77.09762
1031,768,"White",38.89562,-77.02377
1033,977,"White",38.89544,-76.9976
613,472,"White",38.93636,-77.06088
799,572,"White",38.91822,-77.04836
1144,906,"White",38.88468,-77.00655
1165,1083,"White",38.88258,-76.98438
1073,946,"White",38.89157,-77.00156
796,668,"White",38.91853,-77.03639
490,665,"White",38.94832,-77.03676
822,403,"White",38.91599,-77.06958
758,362,"White",38.92222,-77.07463
1173,783,"White",38.88183,-77.02194
717,308,"White",38.92621,-77.08148
543,498,"White",38.94314,-77.05758
898,560,"White",38.90862,-77.04993
404,382,"White",38.95664,-77.07213
1212,919,"White",38.87805,-77.00493
536,478,"White",38.94383,-77.06015
591,525,"White",38.93848,-77.05421
644,622,"White",38.93332,-77.04206
950,739,"White",38.90357,-77.0274
1151,1016,"White",38.88401,-76.99276
439,407,"White",38.95324,-77.06909
571,936,"White",38.94044,-77.00281
790,672,"White",38.91908,-77.03581
358,382,"White",38.96111,-77.07214
608,515,"White",38.93682,-77.05557
580,482,"White",38.93956,-77.0597
637,383,"White",38.93396,-77.07205
564,673,"White",38.94113,-77.03575
1057,928,"White",38.89308,-77.00374
875,692,"White",38.91082,-77.03337
338,363,"White",38.96305,-77.07455
954,989,"White",38.9032,-76.9961
946,428,"White",38.90392,-77.0664
651,647,"White",38.93265,-77.03893
424,689,"White",38.95471,-77.03375
936,575,"White",38.90489,-77.04796
790,608,"White",38.91914,-77.04388
754,721,"White",38.92259,-77.02973
1047,938,"White",38.8941,-77.00255
844,397,"White",38.91385,-77.0703
1021,1014,"White",38.89663,-76.99296
913,684,"White",38.90709,-77.03439
1184,897,"White",38.88079,-77.0077
440,198,"White",38.95312,-77.09525
258,484,"White",38.97088,-77.05933
1231,797,"White",38.87618,-77.02024
567,949,"White",38.94079,-77.00111
1180,886,"White",38.88119,-77.00899
951,543,"White",38.90342,-77.052
1036,1090,"White",38.89515,-76.98356
840,653,"White",38.91422,-77.03819
966,520,"White",38.90195,-77.05487
1085,972,"White",38.89036,-76.99827
933,420,"White",38.9052,-77.06745
1136,909,"White",38.8854,-77.00616
777,719,"White",38.92036,-77.03003
887,683,"White",38.90966,-77.03451
923,425,"White",38.90617,-77.06676
364,392,"White",38.9606,-77.07089
722,634,"White",38.92572,-77.04062
611,146,"White",38.93654,-77.10169
814,622,"White",38.91674,-77.0421
527,1053,"White",38.94469,-76.98813
691,256,"White",38.92878,-77.08794
856,354,"White",38.91273,-77.07568
702,757,"White",38.9277,-77.02519
875,351,"White",38.91079,-77.07611
267,402,"White",38.97003,-77.06968
630,672,"White",38.93465,-77.03589
400,765,"White",38.95706,-77.02423
887,248,"White",38.90969,-77.08893
575,857,"White",38.94004,-77.01267
879,634,"White",38.91046,-77.04066
751,719,"White",38.92287,-77.03
841,417,"White",38.91416,-77.06779
751,644,"White",38.92294,-77.03934
624,214,"White",38.93529,-77.09326
868,723,"White",38.91148,-77.02945
591,457,"White",38.9385,-77.06274
353,414,"White",38.96164,-77.0682
1352,1206,"White",38.8644,-76.96899
930,705,"White",38.90546,-77.03177
1536,877,"White",38.84654,-77.01018
710,702,"White",38.92687,-77.03209
945,484,"White",38.904,-77.05939
631,130,"White",38.93458,-77.10374
733,344,"White",38.92467,-77.07691
1040,1055,"White",38.8948,-76.98787
557,209,"White",38.94179,-77.09384
611,1214,"White",38.93648,-76.96797
370,313,"White",38.95999,-77.08076
613,990,"White",38.93633,-76.99606
696,122,"White",38.92822,-77.10477
889,511,"White",38.90943,-77.05605
449,309,"White",38.95233,-77.0813
1593,791,"White",38.84098,-77.021
601,347,"White",38.93751,-77.07649
234,443,"White",38.97316,-77.06456
819,634,"White",38.91633,-77.04058
867,694,"White",38.91163,-77.03303
697,510,"White",38.92813,-77.05617
813,312,"White",38.91689,-77.08094
705,368,"White",38.92739,-77.0739
869,718,"White",38.9114,-77.03006
339,391,"White",38.96301,-77.071
1125,1058,"White",38.88654,-76.98752
539,449,"White",38.94351,-77.06372
736,570,"White",38.9244,-77.04867
522,306,"White",38.94515,-77.08167
756,635,"White",38.92238,-77.04051
608,354,"White",38.93683,-77.07564
680,707,"White",38.92985,-77.0315
633,499,"White",38.9344,-77.05755
281,649,"White",38.96866,-77.03871
878,682,"White",38.9105,-77.03458
658,109,"White",38.93199,-77.10636
478,431,"White",38.94946,-77.06598
636,443,"White",38.93406,-77.06455
596,855,"White",38.93802,-77.0129
886,301,"White",38.9098,-77.08235
362,411,"White",38.96073,-77.06847
794,948,"White",38.91869,-77.00133
763,186,"White",38.92178,-77.09672
1097,1105,"White",38.88923,-76.98167
620,563,"White",38.93566,-77.04945
636,955,"White",38.93413,-77.00047
873,291,"White",38.911,-77.08357
636,625,"White",38.93409,-77.04172
690,523,"White",38.92879,-77.05454
886,276,"White",38.90977,-77.08539
884,551,"White",38.90998,-77.05104
826,774,"White",38.91558,-77.02306
1067,1065,"White",38.89218,-76.9866
1085,972,"White",38.89042,-76.99834
716,690,"White",38.92628,-77.03354
202,454,"White",38.97627,-77.06311
931,706,"White",38.90538,-77.03162
1040,1019,"White",38.89477,-76.99242
685,510,"White",38.92932,-77.05617
1089,1067,"White",38.89006,-76.98638
765,594,"White",38.92156,-77.04559
355,381,"White",38.96143,-77.07235
597,243,"White",38.93792,-77.08953
689,989,"White",38.92894,-76.9961
583,484,"White",38.93924,-77.05944
1040,985,"White",38.89476,-76.99671
1146,908,"White",38.88448,-77.00631
832,376,"White",38.91499,-77.07287
1034,785,"White",38.89536,-77.02171
542,507,"White",38.94323,-77.05653
896,390,"White",38.90879,-77.07113
637,533,"White",38.93401,-77.05319
549,313,"White",38.94258,-77.08085
313,445,"White",38.96553,-77.06432
1202,1062,"White",38.87898,-76.98706
476,241,"White",38.94964,-77.08977
615,482,"White",38.93612,-77.05962
1611,775,"White",38.83924,-77.02289
867,666,"White",38.91165,-77.03666
1057,791,"White",38.89315,-77.02098
612,364,"White",38.93646,-77.07447
559,185,"White",38.94156,-77.09689
616,629,"White",38.93601,-77.04125
586,991,"White",38.93899,-76.99591
618,628,"White",38.93581,-77.04141
803,638,"White",38.91782,-77.04009
502,670,"White",38.94714,-77.03604
1186,861,"White",38.88062,-77.01214
873,371,"White",38.91106,-77.07356
593,355,"White",38.93829,-77.07549
1078,1022,"White",38.89108,-76.992
417,422,"White",38.95539,-77.06718
631,300,"White",38.93455,-77.08245
862,322,"White",38.91214,-77.07967
868,647,"White",38.91152,-77.03904
344,344,"White",38.96246,-77.07696
938,430,"White",38.90466,-77.06619
827,353,"White",38.91555,-77.0758
836,284,"White",38.91463,-77.08443
773,568,"White",38.92076,-77.04887
533,389,"White",38.94415,-77.07131
204,442,"White",38.97617,-77.06471
1027,967,"White",38.89607,-76.9989
682,735,"White",38.92962,-77.02792
825,373,"White",38.91572,-77.07333
827,354,"White",38.91552,-77.07571
883,472,"White",38.9101,-77.06091
630,608,"White",38.93466,-77.04387
499,291,"White",38.94746,-77.0836
476,406,"White",38.94961,-77.06916
895,399,"White",38.90893,-77.07001
667,128,"White",38.93106,-77.10397
533,346,"White",38.94412,-77.07664
991,530,"White",38.89951,-77.05358
869,464,"White",38.91144,-77.06184
858,427,"White",38.91248,-77.0665
993,1012,"White",38.89938,-76.99326
1064,1063,"White",38.89249,-76.98693
588,394,"White",38.93876,-77.0707
536,506,"White",38.94379,-77.05661
1186,862,"White",38.88062,-77.01206
597,371,"White",38.93788,-77.07359
833,647,"White",38.91497,-77.03899
583,474,"White",38.93928,-77.0606
948,564,"White",38.90373,-77.04933
710,761,"White",38.92692,-77.02464
647,641,"White",38.93299,-77.03972
481,404,"White",38.94913,-77.06935
1101,1013,"White",38.88881,-76.9932
1157,1167,"White",38.88339,-76.97389
